"","TDATE","PNAME","PCODE","TCODE","REGION_CODE","REGION_NAME","ZSP_CODE","P_VC_UNREG_AVG","P_NC_UNREG_AVG"
"197",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO71","03","Краснодарский край","FZYUKU20",1686.25,408573.91
"198",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO72","46","Московская область","FZZMSK26",1261.78,391816.05
"199",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO73","46","Московская область","FZZMSK26",1252.09,361709.97
"200",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO74","46","Московская область","FZZMSK26",1275.3,375915.39
"201",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO75","03","Краснодарский край","FZYUKU20",1808.98,404055.29
"202",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO76","01","Алтайский край","FZSBBB06",932.86,588308.69
"203",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO77","63","Саратовская область","FZVLBS15",1129.17,386858.73
"204",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO79","22","Нижегородская область","FZZNOE24",1194.5,385138.13
"205",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO81","15","Брянская область","FZZNOE24",1127.26,356225.65
"206",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO82","15","Брянская область","FZZNOE24",1192.81,384307.93
"207",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO83","52","Омская область","FZSBOM03",1012.1,465279.05
"208",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO84","52","Омская область","FZSBOM03",1058.66,464676.44
"209",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO85","52","Омская область","FZSBOM03",1175.86,437987.89
"210",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO86","20","Воронежская область","FZZNOE24",1301.48,392956.86
"211",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO87","03","Краснодарский край","FZYUKU20",1908.58,376566.58
"212",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO88","22","Нижегородская область","FZZNOE24",1198.07,372738.07
"213",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO89","46","Московская область","FZZMSK26",1262.84,368869.28
"214",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO90","41","Ленинградская область","FZSZOE27",1054.53,403535.2
"215",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO91","46","Московская область","FZZMSK26",1194.88,378534.05
"216",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO92","25","Иркутская область","FZSBOE01",954.29,500992.65
"217",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO93","76200","Забайкальский край","FZSBCH04",769.78,676479.21
"218",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO94","36","Самарская область","FZVLOE13",1178.78,367909.63
"219",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO95","36","Самарская область","FZVLOE13",1130.92,385270.23
"220",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO96","46","Московская область","FZZMSK26",1219.16,387466.4
"221",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO97","95","Республика Хакасия","FZSBOE01",1137.99,410261.89
"222",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO98","46","Московская область","FZZMSK26",1262.82,376591.69
"223",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO99","41","Ленинградская область","FZSZOE27",1066.88,418269.08
"224",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR100","41","Ленинградская область","FZSZOE27",1233.35,355455.49
"225",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR101","28","Тверская область","FZZNOE24",1282.64,379670.41
"226",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR102","17","Владимирская область","FZZNOE24",1214.25,384106.97
"227",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR103","17","Владимирская область","FZZNOE24",1209.65,365239.3
"228",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR104","29","Калужская область","FZZNOE24",1259.57,387763.25
"229",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR106","29","Калужская область","FZZNOE24",1201.23,397252.87
"230",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR107","52","Омская область","FZSBOM03",1045.69,463289.83
"231",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR108","49","Новгородская область","FZSZOE27",1135.64,169420.61
"232",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR109","63","Саратовская область","FZVLBS15",1126.13,206407.33
"233",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR110","28","Тверская область","FZZNOE24",1092.6,383676.55
"234",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR111","63","Саратовская область","FZVLBS15",1106.17,383778.03
"235",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR113","52","Омская область","FZSBOM03",1001.16,496666.03
"236",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR114","36","Самарская область","FZVLOE13",1147.35,379900.65
"237",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR115","71","Тюменская область","FZURTU08",1081.49,174329.02
"238",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR116","46","Московская область","FZZMSK26",1279.7,407532.6
"239",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR117","36","Самарская область","FZVLOE13",1129.08,381594.47
"240",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR118","46","Московская область","FZZMSK26",1211.76,383287
"241",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR119","17","Владимирская область","FZZNOE24",1147.02,371776.76
"242",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR121","20","Воронежская область","FZZNOE24",1605.82,146794
"243",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR122","14","Белгородская область","FZZNOE24",1154.19,363328.03
"244",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR123","25","Иркутская область","FZSBOE01",1024.68,449820.84
"245",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR124","14","Белгородская область","FZZNOE24",1213.55,356391.62
"246",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR126","41","Ленинградская область","FZSZOE27",1083.08,427081.35
"247",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR127","04","Красноярский край","FZSBOE01",2265.55,31460
"248",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR128","32","Кемеровская область","FZSBOE01",916.79,530996.37
"249",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR130","19","Вологодская область","FZZNOE24",1507.28,188050.36
"250",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR131","14","Белгородская область","FZZNOE24",1208.75,360609.99
"251",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR132","52","Омская область","FZSBOM03",1034.86,449074.88
"252",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR133","22","Нижегородская область","FZZNOE24",1220.59,387649.37
"253",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR134","41","Ленинградская область","FZSZOE27",1100.56,444276.82
"254",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR135","18","Волгоградская область","FZYUVG17",1263.13,334287.72
"255",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR136","22","Нижегородская область","FZZNOE24",1183.58,381145.04
"256",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR137","89","Республика Мордовия","FZVLOE13",1266.39,374075.84
"257",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR138","89","Республика Мордовия","FZVLOE13",1365.41,182310.27
"258",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR139","49","Новгородская область","FZSZOE27",1143.82,314055.05
"259",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR140","28","Тверская область","FZZNOE24",1117.47,371102.44
"260",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR143","36","Самарская область","FZUROE07",1197.16,387441.52
"261",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR144","17","Владимирская область","FZZNOE24",1205.57,376319.22
"262",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR145","18","Волгоградская область","FZYUVG17",1236.3,376824.61
"263",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR146","03","Краснодарский край","FZYUKU20",1795.48,379867.62
"264",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR148","20","Воронежская область","FZZNOE24",1144.02,198242.65
"265",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR149","75","Челябинская область","FZUROE07",1124.88,406226.51
"266",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR150","63","Саратовская область","FZVLBS15",1120.19,377742.81
"267",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR151","41","Ленинградская область","FZSZOE27",1098.89,421968.92
"268",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR152","15","Брянская область","FZZNOE24",1121.98,383032.38
"269",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR153","46","Московская область","FZZMSK26",1216.98,292450.33
"270",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR154","36","Самарская область","FZVLOE13",1144.54,403275.1
"271",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR155","22","Нижегородская область","FZZNOE24",1206.21,386804.06
"272",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR156","71","Тюменская область","FZURTU08",1033.75,390143.73
"273",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR157","15","Брянская область","FZZNOE24",1134.71,255564.85
"274",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR158","63","Саратовская область","FZVLBS15",1083.71,316170.28
"275",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR159","57","Пермский край","FZUROE07",1274.49,131917.66
"276",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR160","76200","Забайкальский край","FZSBCH04",738.43,692165.91
"277",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR161","76200","Забайкальский край","FZSBCH04",746.71,664446.35
"278",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR162","96","Чеченская Республика","FZYUOE16",584.16,351346.07
"279",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR163","96","Чеченская Республика","FZYUOE16",613.64,302669.51
"280",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR164","96","Чеченская Республика","FZYUOE16",872.96,276833.5
"281",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR165","15","Брянская область","FZZNOE24",1230.35,228525.17
"282",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR166","15","Брянская область","FZZNOE24",1129.67,352412.5
"283",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR167","24","Ивановская область","FZZNOE24",1242.55,161411.57
"284",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR168","60","Ростовская область","FZYUKU20",1558.03,239139.84
"285",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR170","46","Московская область","FZZMSK26",1214.75,314515.5
"286",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR171","38","Курская область","FZZNOE24",1060.49,363591.66
"287",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR172","49","Новгородская область","FZSZOE27",1167.66,347423.45
"288",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR173","24","Ивановская область","FZZNOE24",1196.79,415351.67
"289",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR174","18","Волгоградская область","FZYUVG17",1325.46,207967
"290",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR175","17","Владимирская область","FZZNOE24",1374.73,328947.19
"291",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR177","03","Краснодарский край","FZYUKU20",1716.17,402318.6
"292",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR178","49","Новгородская область","FZSZOE27",1272.35,151768.18
"293",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR180","58","Псковская область","FZSZOE27",1420.77,136497.45
"294",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR181","03","Краснодарский край","FZYUKU20",1826.39,158206.37
"295",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR182","61","Рязанская область","FZZNOE24",1234.81,311070.56
"296",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR184","54","Орловская область","FZZNOE24",1206.85,346750.85
"297",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR186","46","Московская область","FZZMSK26",1210.86,389632.15
"298",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR188","73","Ульяновская область","FZVLOE13",1170.45,367963.58
"299",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR189","17","Владимирская область","FZZNOE24",1344.17,134636.34
"300",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR190","20","Воронежская область","FZZNOE24",1233.34,411636.16
"301",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR191","76200","Забайкальский край","FZSBCH04",719.41,660965.17
"302",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR192","17","Владимирская область","FZZNOE24",1187.7,185792.61
"303",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR193","46","Московская область","FZZMSK26",1215.96,385534.85
"304",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR194","73","Ульяновская область","FZVLOE13",1201.81,358766.42
"305",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR195","76200","Забайкальский край","FZSBCH04",628.23,643858.21
"306",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR196","76200","Забайкальский край","FZSBCH04",660.83,679158.45
"307",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR197","73","Ульяновская область","FZVLOE13",1190.67,376114.18
"308",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR198","46","Московская область","FZZMSK26",1192.73,377301.78
"309",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR200","49","Новгородская область","FZSZOE27",1113.14,335822.49
"310",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR201","63","Саратовская область","FZVLBS15",1393.17,140463.33
"311",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR202","63","Саратовская область","FZVLBS15",1259.96,301979.17
"312",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR203","17","Владимирская область","FZZNOE24",1205.21,349004.72
"313",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR204","75","Челябинская область","FZUROE07",1070.07,305800.79
"314",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR205","58","Псковская область","FZSZOE27",1145.6,390094.6
"315",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR206","58","Псковская область","FZSZOE27",1156.53,377287.7
"316",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR207","37","Курганская область","FZUROE07",1067.11,510276.4
"317",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR208","88","Республика Марий Эл","FZURKR12",1193.25,411791.49
"318",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR209","54","Орловская область","FZZNOE24",1145.59,123281.36
"319",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR210","33","Кировская область","FZURKR12",1160.92,404333.89
"320",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR211","22","Нижегородская область","FZZNOE24",1249.45,367927.69
"321",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR212","33","Кировская область","FZURKR12",1147.46,339783.85
"322",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR213","24","Ивановская область","FZZNOE24",1178.46,393975.91
"323",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR214","15","Брянская область","FZZNOE24",1118.76,136053.86
"324",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR217","86","Республика Карелия","FZSZOE27",1321.82,130198.81
"325",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR218","03","Краснодарский край","FZYUKU20",1926.66,344900.24
"326",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR220","29","Калужская область","FZZNOE24",1174.6,390351.41
"327",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR222","29","Калужская область","FZZNOE24",1207.15,374075.26
"328",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR223","70","Тульская область","FZZNOE24",1638.77,246295.14
"329",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR224","89","Республика Мордовия","FZVLOE13",1282.8,361979.94
"330",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR225","73","Ульяновская область","FZVLOE13",1172.44,365396.16
"331",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR226","29","Калужская область","FZZNOE24",1199.16,399733.37
"332",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR227","70","Тульская область","FZZNOE24",1465.17,187729.46
"333",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR228","76200","Забайкальский край","FZSBCH04",754.52,662876.49
"334",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR229","15","Брянская область","FZZNOE24",1144.53,324648.78
"335",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR230","76200","Забайкальский край","FZSBCH04",765.09,610190.61
"336",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR231","12","Астраханская область","FZYUAS18",1251.13,393780.25
"337",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR232","69","Томская область","FZSBOE01",1148.59,513020.52
"338",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR233","58","Псковская область","FZSZOE27",1130.31,373005.47
"339",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR234","33","Кировская область","FZURKR12",1167.7,188412.21
"340",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR235","58","Псковская область","FZSZOE27",1145.3,179303.56
"341",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR236","03","Краснодарский край","FZYUKU20",1751.29,310781.79
"342",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR238","54","Орловская область","FZZNOE24",1222.09,378146.46
"343",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR239","46","Московская область","FZZMSK26",1234.99,372798.45
"344",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR240","12","Астраханская область","FZYUAS18",1246.53,405774.67
"345",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR247","34","Костромская область","FZZNOE24",1200.69,171782.81
"346",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR250","57","Пермский край","FZUROE07",1168.94,188057.17
"347",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR251","58","Псковская область","FZSZOE27",1167.5,389646.89
"348",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR252","80","Республика Башкортостан","FZUROE07",1164.36,394193.69
"349",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR253","46","Московская область","FZZMSK26",1234.3,383121.07
"350",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR254","12","Астраханская область","FZYUAS18",1217.64,383590.91
"351",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR255","12","Астраханская область","FZYUAS18",1216.06,401846.55
"352",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR256","41","Ленинградская область","FZSZOE27",1168.48,419524.52
"353",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR257","41","Ленинградская область","FZSZOE27",1082.88,377941.94
"354",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR258","38","Курская область","FZZNOE24",1077.99,383267.42
"355",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR259","57","Пермский край","FZUROE07",1139.87,208279.2
"356",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR262","28","Тверская область","FZZNOE24",1157.93,160198.78
"357",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR264","19","Вологодская область","FZZNOE24",1431.79,428157.95
"358",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR266","46","Московская область","FZZMSK26",1239.63,403393.37
"359",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR267","76200","Забайкальский край","FZSBCH04",669.13,682836.07
"360",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR272","04","Красноярский край","FZSBOE01",937.93,494130.56
"361",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR274","75","Челябинская область","FZUROE07",1064.45,358024.04
"362",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR275","70","Тульская область","FZZNOE24",1363.07,516079.68
"363",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR276","17","Владимирская область","FZZNOE24",1146.9,192488.32
"364",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR279","25","Иркутская область","FZSBOE01",954.26,475148.88
"365",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR281","78","Ярославская область","FZZNOE24",1449.98,674000.34
"366",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR283","49","Новгородская область","FZSZOE27",1179.28,407250.04
"367",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR285","58","Псковская область","FZSZOE27",1123.02,386819.42
"368",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR288","29","Калужская область","FZZNOE24",1295.23,136636.27
"369",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR289","29","Калужская область","FZZNOE24",1231.91,376536.05
"370",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR290","29","Калужская область","FZZNOE24",1204.93,375078.27
"371",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR291","29","Калужская область","FZZNOE24",1206.62,172670.11
"372",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR292","33","Кировская область","FZURKR12",1157.33,394681.14
"373",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR293","58","Псковская область","FZSZOE27",1154.53,177759.13
"374",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR294","18","Волгоградская область","FZYUVG17",1291.78,379515.11
"375",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR299","29","Калужская область","FZZNOE24",1205.71,376059.49
"376",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR302","28","Тверская область","FZZNOE24",1182.95,193244.63
"377",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR305","18","Волгоградская область","FZYUVG17",1292.81,137698.71
"378",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR306","92","Республика Татарстан","FZURKR12",1303.67,356282.28
"379",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR307","92","Республика Татарстан","FZURKR12",1240,387657.54
"380",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR308","92","Республика Татарстан","FZURKR12",1198.06,370538.63
"381",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR309","38","Курская область","FZZNOE24",1098.24,324789.12
"382",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR312","28","Тверская область","FZZNOE24",1240.46,179662.32
"383",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR313","19","Вологодская область","FZZNOE24",NA,NA
"384",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR315","19","Вологодская область","FZZNOE24",1147.3,439847.45
"385",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR316","19","Вологодская область","FZZNOE24",1115.23,475368.31
"386",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR319","37","Курганская область","FZUROE07",1040.81,444135.19
"387",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR320","66","Смоленская область","FZZNOE24",1163.15,279566.83
"388",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR321","52","Омская область","FZSBOM03",1207.91,463987.87
"389",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR322","53","Оренбургская область","FZUROE07",1131.33,383076.46
"390",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR323","71","Тюменская область","FZURTU08",975.45,136896.36
"391",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR324","46","Московская область","FZZMSK26",1243.58,328686.07
"392",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR325","46","Московская область","FZZMSK26",1226.83,364712.21
"393",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR329","58","Псковская область","FZSZOE27",1239.61,63622.8
"394",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR334","53","Оренбургская область","FZUROE07",1140.86,381411.92
"395",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR335","22","Нижегородская область","FZZNOE24",1208.07,386186.74
"396",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR336","22","Нижегородская область","FZZNOE24",1246.19,157629.18
"397",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR337","86","Республика Карелия","FZSZOE27",1064.23,419605.58
"398",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR341","61","Рязанская область","FZZNOE24",1353.69,186348.3
"399",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR342","61","Рязанская область","FZZNOE24",1702.37,166060.38
"400",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR343","66","Смоленская область","FZZNOE24",1145.97,396303.57
"401",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR346","04","Красноярский край","FZSBOE01",885.07,492201.24
"402",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR349","38","Курская область","FZZNOE24",1087.06,324798.76
